id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction,Sleep Duration,Dietary Habits,Degree,Work/Study Hours,Financial Stress
41080,1,30,2,11,4,0,6,4,0,2,0,2,11,3
41087,0,32,49,11,3,0,8,3,0,1,0,27,4,3
41089,1,23,1,11,1,0,7,2,0,0,3,0,2,2
41103,0,19,38,11,3,0,5,5,0,2,1,11,10,3
41118,1,20,45,11,4,0,5,3,0,2,3,11,11,5
41120,0,28,18,11,5,0,6,4,0,1,3,11,11,1
41129,1,29,44,11,3,0,5,2,0,1,0,4,1,1
41132,0,33,39,11,2,0,8,5,0,2,0,2,5,4
41134,0,24,9,11,3,0,9,1,0,1,3,11,10,5
41135,0,27,44,11,4,0,5,1,0,0,3,9,4,4
41136,1,19,2,11,5,0,5,3,0,0,3,11,10,4
41141,1,28,48,11,4,0,9,2,0,0,3,2,10,2
41143,0,34,9,11,5,0,7,1,0,3,1,1,10,2
41146,1,24,9,11,4,0,9,2,0,1,3,1,10,5
41149,0,22,46,11,1,0,5,3,0,2,1,2,9,3
41151,0,29,44,11,1,0,8,2,0,2,1,0,10,1
41156,1,24,11,11,1,0,9,5,0,1,3,9,9,1
41160,1,31,1,11,5,0,8,3,0,2,1,20,1,4
41168,1,26,40,11,2,0,6,5,0,0,1,7,9,5
41180,1,25,38,11,4,0,9,3,0,1,3,2,6,2
41188,1,24,1,11,1,0,8,2,0,2,1,2,12,3
41194,0,28,48,11,3,0,5,1,0,3,3,9,12,2
41207,0,20,48,11,5,0,7,5,0,0,0,11,11,3
41208,0,23,6,11,1,0,8,1,0,2,3,7,9,1
41214,1,18,25,11,2,0,8,4,0,1,1,11,9,4
41216,1,24,11,11,1,0,7,1,0,2,3,14,0,1
41222,0,28,39,11,4,0,8,5,0,2,0,10,8,3
41241,1,19,24,11,4,0,8,1,0,2,3,11,6,5
41246,0,25,14,11,5,0,9,2,0,0,0,3,12,5
41249,0,22,17,11,1,0,9,2,0,3,0,2,4,4
41256,0,27,50,11,4,0,5,4,0,1,1,9,2,5
41257,0,22,48,11,1,0,9,1,0,3,1,25,11,4
41259,0,23,25,11,1,0,7,1,0,3,3,15,12,3
41262,0,29,1,11,1,0,8,2,0,2,1,25,12,2
41271,0,24,37,11,5,0,9,3,0,0,3,20,4,4
41272,0,28,17,11,5,0,7,3,0,2,3,9,4,5
41273,1,18,40,11,4,0,8,2,0,1,3,11,11,1
41279,1,33,3,11,2,0,8,3,0,1,3,22,10,5
41282,1,28,49,11,5,0,8,5,0,2,0,2,3,3
41284,0,27,3,11,3,0,7,1,0,1,1,3,10,2
41287,1,22,49,11,4,0,9,2,0,0,0,5,6,1
41293,0,29,25,11,1,0,7,5,0,2,0,8,9,3
41298,1,31,6,11,2,0,8,4,0,2,1,2,10,4
41299,0,25,40,11,4,0,8,2,0,3,1,11,10,3
41301,0,33,16,11,3,0,9,5,0,2,0,4,0,1
41305,1,31,49,11,2,0,9,3,0,2,1,12,6,5
41313,0,19,40,11,2,0,6,2,0,1,3,11,2,2
41316,1,23,6,11,3,0,8,1,0,1,1,7,9,1
41318,1,24,9,11,4,0,8,3,0,2,3,4,10,5
41321,1,24,50,11,4,0,5,1,0,3,1,1,5,2
41340,1,19,14,11,1,0,8,5,0,0,1,11,6,5
41348,1,21,46,11,3,0,9,1,0,1,1,11,7,4
41352,0,28,50,11,3,0,8,4,0,2,0,11,9,1
41364,0,31,29,11,3,0,7,2,0,0,3,24,10,5
41369,0,33,39,11,5,0,5,4,0,2,1,9,8,5
41370,1,31,8,11,1,0,9,1,0,0,0,12,10,2
41383,1,28,14,11,5,0,9,1,0,2,0,27,10,5
41388,1,29,21,11,3,0,8,2,0,0,1,12,11,4
41392,0,31,14,11,3,0,7,1,0,0,1,0,9,4
41399,1,21,39,11,1,0,7,1,0,2,1,6,9,5
41404,0,30,49,11,2,0,6,1,0,1,0,0,7,4
41406,1,29,6,11,1,0,9,3,0,2,3,1,9,2
41407,0,21,14,11,3,0,8,1,0,1,0,6,7,5
41420,1,27,24,11,2,0,7,3,0,1,3,18,7,5
41433,1,27,8,11,4,0,7,3,0,3,0,2,12,1
41445,0,21,40,11,2,0,7,1,0,2,3,0,12,4
41447,0,26,44,11,3,0,5,3,0,0,0,27,8,4
41452,0,25,49,11,5,0,8,4,0,1,0,17,9,5
41474,0,21,2,11,4,0,6,2,0,1,1,0,2,3
41476,1,34,17,11,1,0,5,3,0,1,3,2,1,4
41481,1,29,11,11,5,0,7,1,0,2,1,0,10,5
41494,1,28,44,11,5,0,8,3,0,2,1,16,5,3
41497,1,33,46,11,4,0,8,4,0,1,3,10,5,5
41500,1,24,25,11,2,0,9,5,0,1,1,3,10,3
41503,1,28,25,11,5,0,7,1,0,1,1,23,7,5
41516,1,32,1,11,2,0,8,4,0,1,0,22,8,4
41519,1,23,37,11,4,0,9,2,0,2,1,17,4,4
41524,0,24,5,11,5,0,8,1,0,3,1,20,0,5
41526,1,27,2,11,2,0,5,2,0,1,3,21,8,2
41532,1,19,6,11,5,0,7,4,0,0,0,11,3,3
41537,0,29,17,11,3,0,7,4,0,1,0,25,0,3
41542,0,24,14,11,4,0,9,2,0,2,3,7,1,4
41549,0,31,24,11,1,0,5,5,0,0,0,3,2,1
41550,0,30,51,11,5,0,7,5,0,0,0,25,1,3
41554,0,28,15,11,5,0,5,4,0,1,0,11,5,1
41558,0,27,51,11,1,0,5,2,0,2,1,15,11,1
41563,1,18,5,11,4,0,8,2,0,2,3,11,6,1
41564,1,25,25,11,4,0,9,2,0,2,0,14,2,5
41567,1,19,24,11,3,0,8,4,0,3,1,11,7,4
41571,1,24,11,11,1,0,6,2,0,3,3,0,12,1
41572,0,20,39,11,5,0,5,1,0,3,1,11,8,4
41576,0,28,48,11,5,0,8,1,0,3,0,5,3,3
41578,0,29,24,11,2,0,5,3,0,3,3,2,2,3
41580,1,34,45,11,2,0,5,4,0,3,1,2,0,1
41581,1,20,32,11,4,0,8,1,0,1,1,11,7,2
41585,1,19,25,11,2,0,6,3,0,0,0,11,7,3
41600,0,20,44,11,3,0,6,5,0,1,0,11,11,1
41603,0,27,39,11,4,0,9,1,0,1,3,0,5,3
41604,1,23,32,11,1,0,8,1,0,0,1,7,12,2
41608,1,23,25,11,2,0,8,4,0,2,1,4,8,1
41610,1,28,8,11,4,0,8,3,0,1,3,22,11,4
41614,0,33,51,11,2,0,9,4,0,2,1,17,1,3
41616,0,24,11,11,5,0,9,3,0,2,0,5,3,1
41622,0,29,18,11,1,0,5,3,0,2,1,1,0,2
41635,1,28,17,11,1,0,7,2,0,0,0,14,0,2
41636,0,21,16,11,2,0,7,4,0,2,2,3,0,3
41637,1,27,44,11,5,0,8,5,0,2,3,12,8,5
41643,0,29,16,11,3,0,5,4,0,1,0,1,4,2
41655,1,23,33,11,4,0,9,5,0,3,1,1,11,5
41660,1,31,2,11,4,0,6,2,0,2,3,9,8,1
41669,0,28,9,11,3,0,9,4,0,3,0,14,10,5
41671,1,33,44,11,1,0,9,3,0,1,0,1,5,1
41686,1,27,11,11,1,0,9,3,0,1,3,7,10,2
41688,1,31,14,11,3,0,9,4,0,3,0,5,6,1
41693,1,32,14,11,5,0,8,2,0,2,3,8,10,4
41696,1,25,49,11,4,0,7,4,0,1,3,11,12,5
41697,0,24,46,11,1,0,7,4,0,1,1,20,0,2
41698,0,24,51,11,3,0,6,4,0,2,0,3,7,2
41699,1,18,48,11,2,0,6,5,0,3,3,11,6,3
41704,0,22,50,11,5,0,7,3,0,2,0,6,2,4
41705,1,29,51,11,1,0,7,5,0,0,3,25,11,2
41706,1,23,16,11,2,0,7,2,0,1,0,4,3,1
41707,0,25,16,11,3,0,8,3,0,3,3,9,7,4
41712,1,24,17,11,2,0,9,4,0,3,1,4,6,5
41718,0,34,11,11,1,0,8,2,0,2,1,15,11,5
41719,0,23,16,11,3,0,7,4,0,0,3,4,8,3
41720,1,31,51,11,3,0,5,3,0,1,1,15,10,2
41721,0,34,1,11,3,0,8,2,0,2,0,15,2,1
41726,0,20,39,11,3,0,8,4,0,0,1,11,4,5
41732,0,28,3,11,5,0,7,1,0,2,1,14,9,5
41738,0,22,44,11,3,0,8,5,0,3,3,1,6,1
41748,1,20,3,11,3,0,8,5,0,2,1,11,6,4
41757,1,33,15,11,2,0,7,5,0,2,1,27,9,1
41762,0,19,5,11,4,0,8,3,0,2,3,11,9,1
41764,0,21,37,11,5,0,8,3,0,0,3,0,6,3
41765,1,34,17,11,2,0,8,5,0,3,3,15,9,2
41768,0,25,25,11,5,0,5,3,0,2,1,2,8,5
41774,0,34,44,11,1,0,7,5,0,3,1,8,6,4
41780,1,29,29,11,1,0,6,3,0,2,0,1,3,2
41782,1,29,1,11,3,0,5,1,0,0,0,21,8,1
41785,0,31,8,11,3,0,5,2,0,2,0,12,7,1
41786,0,20,32,11,5,0,8,2,0,2,3,11,7,4
41794,0,20,2,11,3,0,8,5,0,3,3,11,11,3
41796,0,27,16,11,4,0,5,2,0,0,1,2,9,2
41797,1,32,1,11,3,0,5,3,0,1,3,7,9,1
41805,0,26,8,11,1,0,7,4,0,3,1,13,5,2
41807,0,22,15,11,4,0,8,1,0,2,1,25,10,5
41810,0,27,40,11,3,0,7,4,0,0,3,6,4,2
41814,1,26,44,11,2,0,9,5,0,2,3,8,8,5
41815,1,29,3,11,5,0,6,2,0,0,1,11,0,1
41819,1,24,5,11,2,0,7,5,0,3,1,3,10,3
41821,1,19,44,11,5,0,6,1,0,0,0,11,11,5
41825,1,19,1,11,5,0,5,1,0,0,1,11,8,3
41826,1,28,49,11,5,0,9,2,0,1,0,25,12,1
41832,1,33,18,11,1,0,6,3,0,2,3,6,11,3
41833,1,26,24,11,2,0,9,4,0,2,3,3,10,1
41835,1,34,5,11,3,0,9,2,0,1,0,18,7,2
41843,1,24,17,11,4,0,7,5,0,0,1,2,8,4
41844,0,34,6,11,5,0,6,1,0,3,3,21,10,4
41849,1,22,25,11,1,0,5,5,0,1,0,21,7,2
41852,0,26,6,11,5,0,5,1,0,2,3,7,12,5
41859,1,34,51,11,3,0,6,3,0,1,3,16,6,4
41869,0,23,1,11,4,0,9,2,0,3,1,25,9,3
41875,1,23,3,11,2,0,9,2,0,1,3,5,12,5
41882,1,23,11,11,4,0,7,2,0,1,3,6,10,2
41891,1,25,24,11,1,0,6,4,0,3,3,27,0,1
41895,1,29,49,11,2,0,7,4,0,2,0,2,3,5
41896,0,26,51,11,1,0,7,1,0,1,0,7,2,2
41903,1,23,46,11,3,0,6,3,0,3,1,4,0,2
41919,1,34,25,11,4,0,8,3,0,0,3,17,10,4
41920,1,27,46,11,2,0,8,4,0,2,3,9,0,1
41923,1,21,6,11,1,0,5,3,0,2,3,21,5,3
41924,0,21,2,11,5,0,9,4,0,2,3,7,10,5
41928,1,32,29,11,5,0,10,1,0,3,1,3,11,5
41931,1,18,37,11,5,0,9,3,0,0,1,11,1,2
41932,0,31,6,11,2,0,7,2,0,1,1,19,7,5
41942,1,29,21,11,3,0,7,1,0,2,1,13,2,1
41944,0,32,39,11,3,0,6,2,0,3,1,19,10,4
41948,0,34,46,11,2,0,9,4,0,3,1,15,0,1
41963,1,21,44,11,4,0,5,5,0,2,3,7,8,4
41964,0,24,46,11,5,0,8,4,0,1,0,11,11,4
41969,1,31,2,11,3,0,7,3,0,1,3,0,11,1
41973,1,24,39,11,2,0,9,2,0,2,0,21,12,4
41975,0,20,5,11,4,0,6,1,0,0,1,11,7,4
41977,0,34,46,11,2,0,9,5,0,2,0,9,5,1
41983,1,31,39,11,2,0,9,5,0,2,1,9,9,2
41984,0,27,50,11,3,0,5,2,0,1,3,9,10,5
41988,0,24,1,11,3,0,9,2,0,0,1,3,12,1
41995,1,20,39,11,5,0,6,4,0,3,0,11,0,3
41998,1,22,14,11,1,0,9,3,0,1,1,0,2,1
42001,1,26,8,11,1,0,9,1,0,2,0,18,8,1
42005,1,22,40,11,3,0,9,3,0,2,0,17,11,3
42007,0,28,14,11,2,0,8,1,0,3,3,15,12,4
42013,1,24,14,11,4,0,9,1,0,3,1,0,4,3
42028,0,23,44,11,1,0,5,2,0,1,0,10,12,2
42030,1,24,48,11,5,0,9,2,0,3,1,2,2,3
42032,1,23,45,11,5,0,5,3,0,0,0,4,10,3
42039,0,28,45,11,4,0,6,3,0,0,3,9,11,4
42040,0,34,44,11,1,0,7,4,0,0,3,25,0,3
42045,0,18,1,11,3,0,7,4,0,0,0,11,10,4
42047,0,20,32,11,4,0,8,4,0,1,3,11,0,5
42051,1,18,3,11,4,0,5,4,0,1,1,11,9,3
42066,0,33,38,11,4,0,5,3,0,3,1,7,11,1
42069,0,23,25,11,1,0,5,3,0,0,3,17,6,5
42071,0,19,40,11,2,0,8,4,0,2,1,11,6,4
42082,1,33,38,11,2,0,9,5,0,2,0,17,12,2
42084,0,33,40,11,4,0,5,4,0,0,1,22,8,2
42086,1,27,39,11,5,0,9,1,0,0,0,18,10,3
42089,0,32,50,11,4,0,8,4,0,1,3,27,4,3
42091,0,33,16,11,3,0,6,3,0,1,0,6,6,5
42098,0,30,16,11,2,0,6,5,0,2,1,21,10,5
42109,0,28,8,11,4,0,5,3,0,2,0,4,0,4
42115,0,30,45,11,3,0,9,5,0,0,0,0,9,1
42127,1,18,24,11,5,0,8,4,0,1,3,11,7,4
42130,0,20,24,11,2,0,6,5,0,2,3,11,12,5
42131,0,24,14,11,3,0,8,1,0,2,3,22,12,5
42133,1,23,11,11,3,0,8,4,0,2,1,14,2,2
42135,1,27,48,11,3,0,6,1,0,0,0,22,12,5
42137,1,22,33,11,1,0,8,3,0,2,1,27,3,5
42138,1,22,46,11,5,0,8,2,0,3,1,1,3,4
42144,0,20,40,11,4,0,8,4,0,2,0,11,4,4
42151,0,28,51,11,5,0,9,4,0,1,3,1,9,3
42160,0,29,21,11,4,0,7,2,0,0,3,22,1,3
42163,0,34,24,11,4,0,8,4,0,1,3,20,10,5
42168,1,19,2,11,2,0,6,4,0,1,1,11,7,5
42171,0,25,44,11,5,0,5,3,0,2,0,7,10,5
42177,1,21,11,11,3,0,7,2,0,0,3,21,3,4
42179,0,32,3,11,4,0,7,3,0,2,1,17,10,5
42190,0,20,6,11,1,0,8,3,0,2,0,11,11,4
42194,0,27,16,11,1,0,5,4,0,0,1,6,5,4
42197,1,26,8,11,4,0,9,1,0,0,0,1,6,4
42200,0,28,8,11,4,0,8,2,0,3,0,6,1,3
42201,0,20,24,11,4,0,9,2,0,2,1,11,12,2
42205,1,20,44,11,1,0,5,4,0,3,1,11,6,4
42206,0,21,17,11,5,0,8,2,0,1,3,3,2,5
42213,1,27,16,11,5,0,6,4,0,0,1,23,5,4
42215,1,32,21,11,4,0,8,5,0,0,1,4,10,2
42222,1,28,49,11,5,0,9,2,0,2,3,1,4,1
42225,1,25,8,11,3,0,9,4,0,2,3,16,0,5
42226,1,31,32,11,1,0,9,4,0,3,1,17,10,3
42233,0,31,6,11,5,0,6,3,0,1,3,19,12,4
42244,0,34,2,11,4,0,7,3,0,1,3,22,6,4
42252,1,19,11,11,1,0,6,1,0,3,3,11,6,2
42255,1,28,17,11,5,0,6,5,0,2,1,1,8,5
42262,1,28,17,11,1,0,8,2,0,2,3,11,12,1
42268,1,20,14,11,5,0,9,2,0,0,1,11,4,1
42278,0,21,38,11,3,0,9,5,0,2,1,1,11,1
42279,0,21,2,11,1,0,7,5,0,2,3,0,12,2
42285,1,29,11,11,4,0,8,5,0,3,3,4,0,4
42293,0,32,32,11,1,0,7,4,0,2,3,13,6,2
42298,1,24,45,11,4,0,9,5,0,1,0,6,6,2
42303,0,30,46,11,2,0,9,3,0,3,3,10,1,3
42308,1,33,40,11,4,0,8,2,0,3,3,4,10,5
42312,0,21,17,11,5,0,7,5,0,1,3,0,7,5
42314,1,34,51,11,4,0,7,5,0,3,3,8,9,1
42339,0,21,44,11,5,0,6,2,0,1,3,1,6,4
42345,0,21,17,11,5,0,7,4,0,0,1,25,11,2
42360,1,23,39,11,5,0,7,3,0,2,1,23,8,1
42367,1,24,38,11,5,0,6,1,0,0,3,3,10,5
42374,1,33,24,11,1,0,5,4,0,3,3,22,0,1
42392,1,24,21,11,5,0,9,5,0,1,1,17,11,2
42394,1,28,2,11,3,0,8,1,0,2,1,19,9,2
42395,1,18,49,11,1,0,5,5,0,0,1,11,7,5
42397,0,30,1,11,2,0,5,3,0,3,1,10,7,3
42415,1,24,44,11,4,0,8,4,0,0,0,5,7,2
42417,0,19,50,11,5,0,9,3,0,0,3,11,3,4
42422,0,22,46,11,4,0,5,4,0,3,0,2,10,4
42431,0,26,8,11,5,0,9,1,0,2,0,27,6,5
42434,1,28,17,11,3,0,9,1,0,1,0,2,4,4
42440,1,18,21,11,2,0,9,5,0,3,3,11,9,1
42446,0,33,50,11,4,0,5,3,0,1,1,0,8,4
42449,0,29,14,11,5,0,5,1,0,1,0,15,8,1
42453,1,29,11,11,3,0,7,5,0,0,3,3,4,1
42454,0,19,8,11,5,0,7,3,0,2,3,11,12,3
42461,0,19,21,11,5,0,6,1,0,2,3,11,10,3
42469,1,29,45,11,3,0,8,2,0,2,3,13,11,5
42471,1,25,18,11,2,0,7,4,0,2,1,11,6,3
42477,1,28,37,11,4,0,8,4,0,2,3,18,7,4
42481,0,20,50,11,2,0,9,3,0,2,3,11,12,4
42485,0,20,40,11,3,0,6,3,0,2,3,11,7,5
42486,1,20,40,11,5,0,6,2,0,2,3,11,11,5
42487,0,19,37,11,1,0,8,1,0,2,0,11,12,3
42497,1,20,24,11,1,0,9,1,0,2,3,11,3,2
42499,0,32,44,11,3,0,7,5,0,3,0,4,4,4
42502,0,31,25,11,5,0,6,1,0,1,3,15,8,1
42507,1,27,8,11,2,0,5,4,0,2,1,21,3,1
42508,1,28,1,11,1,0,6,3,0,3,0,3,1,4
42521,0,21,44,11,5,0,9,4,0,2,1,0,2,5
42524,0,33,16,11,3,0,6,5,0,3,0,17,8,5
42531,0,20,21,11,1,0,7,5,0,2,0,11,8,2
42533,0,27,14,11,4,0,9,1,0,1,3,16,4,1
42534,1,33,29,11,2,0,7,3,0,3,1,3,6,5
42547,1,23,5,11,1,0,9,2,0,1,1,25,7,1
42562,1,33,17,11,3,0,8,3,0,2,3,17,12,4
42581,0,20,38,11,5,0,7,4,0,0,1,11,11,1
42583,0,33,3,11,4,0,9,1,0,1,3,21,10,3
42598,0,18,45,11,5,0,7,2,0,3,1,11,9,5
42605,1,30,38,11,3,0,5,4,0,1,1,7,1,5
42616,0,32,2,11,4,0,9,4,0,0,2,2,4,2
42618,1,24,29,11,2,0,7,4,0,0,3,21,1,5
42627,0,28,1,11,5,0,9,2,0,3,1,2,7,5
42632,1,19,14,11,3,0,8,1,0,1,1,11,7,4
42634,0,25,2,11,1,0,8,3,0,1,3,3,10,1
42639,1,34,8,11,5,0,6,5,0,0,0,7,11,5
42640,0,20,24,11,1,0,9,1,0,1,3,11,2,4
42671,0,25,32,11,2,0,6,2,0,2,0,3,4,2
42672,1,24,33,11,2,0,9,3,0,1,0,20,7,3
42677,1,19,46,11,4,0,5,4,0,3,1,11,3,3
42678,1,18,3,11,5,0,7,2,0,3,1,11,10,5
42679,0,33,50,11,4,0,9,5,0,2,1,9,4,3
42681,0,33,51,11,5,0,5,1,0,1,1,15,9,4
42683,1,18,51,11,3,0,6,4,0,3,0,11,8,2
42685,1,29,3,11,4,0,7,2,0,2,0,15,2,1
42692,0,27,5,11,2,0,5,3,0,3,3,22,6,2
42696,0,22,21,11,5,0,5,1,0,2,1,2,10,3
42697,0,20,33,11,3,0,8,5,0,0,0,11,0,3
42698,1,27,15,11,3,0,9,5,0,0,1,0,3,2
42702,0,24,11,11,1,0,6,4,0,3,1,0,0,2
42703,0,29,50,11,1,0,6,3,0,0,0,24,12,5
42706,0,33,18,11,4,0,9,1,0,2,1,2,2,4
42708,1,21,24,11,4,0,6,1,0,3,0,7,2,4
42710,0,28,11,11,3,0,5,5,0,3,3,11,6,5
42724,1,21,39,11,5,0,6,2,0,2,3,1,7,5
42725,1,29,8,11,5,0,7,4,0,2,3,12,3,1
42728,0,25,6,11,5,0,6,1,0,1,0,19,10,4
42749,1,34,2,11,3,0,7,3,0,3,1,17,10,3
42754,0,24,51,11,1,0,5,1,0,3,1,21,8,5
42767,0,21,46,11,3,0,5,5,0,1,0,21,11,1
42770,1,27,51,11,1,0,9,5,0,1,3,19,6,1
42771,0,25,21,11,3,0,9,3,0,2,3,4,4,4
42775,0,22,5,11,5,0,9,2,0,2,3,21,10,4
42776,1,32,50,11,5,0,8,3,0,0,1,2,11,3
42787,0,18,44,11,2,0,5,5,0,3,0,11,0,3
42792,1,24,40,11,5,0,6,2,0,2,1,4,2,5
42794,0,33,17,11,2,0,5,3,0,1,0,9,10,1
42795,0,18,50,11,4,0,8,4,0,2,3,11,7,3
42796,0,20,25,11,1,0,6,3,0,3,0,11,12,2
42800,1,24,44,11,3,0,9,1,0,2,1,6,8,5
42801,1,24,46,11,2,0,8,5,0,3,3,1,12,1
42808,1,21,45,11,1,0,8,3,0,0,1,15,6,3
42809,1,32,38,11,3,0,7,3,0,2,0,20,11,3
42814,1,18,51,11,4,0,5,2,0,2,3,11,12,1
42819,1,32,11,11,4,0,8,4,0,3,3,4,10,5
42820,0,25,24,11,4,0,7,5,0,3,3,10,0,1
42829,0,29,44,11,1,0,7,5,0,3,3,12,10,1
42835,1,25,24,11,4,0,8,5,0,0,3,2,10,2
42836,1,32,16,11,1,0,6,2,0,1,1,5,3,4
42844,1,22,16,11,2,0,8,5,0,0,1,1,12,3
42847,1,22,29,11,3,0,6,2,0,2,1,14,6,1
42852,0,28,37,11,2,0,5,3,0,1,1,16,10,3
42855,1,26,40,11,3,0,5,1,0,2,3,8,0,5
42876,0,21,17,11,1,0,7,1,0,1,3,0,10,4
42878,0,22,46,11,4,0,7,3,0,1,1,21,10,2
42879,0,19,3,11,4,0,8,4,0,2,1,11,11,2
42881,1,25,29,11,2,0,9,3,0,1,1,2,6,4
42884,1,25,8,11,1,0,9,3,0,2,0,20,7,2
42886,0,19,3,11,3,0,5,5,0,2,3,11,6,1
42889,1,25,40,11,5,0,9,1,0,1,3,27,4,4
42893,1,18,46,11,2,0,7,2,0,0,1,11,10,4
42894,0,23,46,11,1,0,5,3,0,2,3,9,9,1
42895,0,29,32,11,5,0,5,4,0,3,1,25,6,4
42897,1,24,8,11,4,0,8,2,0,3,0,12,9,5
42910,1,32,8,11,2,0,9,3,0,3,3,7,3,2
42913,1,31,9,11,3,0,8,1,0,1,1,11,8,5
42918,1,33,3,11,1,0,7,5,0,3,1,21,8,2
42922,0,34,14,11,5,0,8,3,0,0,1,4,6,2
42924,1,25,6,11,2,0,9,3,0,3,0,10,5,1
42936,0,21,5,11,1,0,8,5,0,1,3,3,8,5
42948,1,26,40,11,4,0,8,4,0,3,1,24,0,3
42949,1,26,48,11,2,0,7,4,0,0,3,17,7,2
42954,0,31,45,11,3,0,7,1,0,2,1,1,11,5
42955,0,26,18,11,5,0,6,2,0,3,0,14,3,2
42961,0,31,8,11,4,0,8,3,0,3,1,7,12,3
42973,1,20,16,11,3,0,8,5,0,0,3,11,10,3
42983,1,34,11,11,3,0,5,2,0,1,0,15,4,1
42985,1,33,38,11,3,0,9,5,0,1,1,13,0,4
42986,1,23,45,11,4,0,5,2,0,3,3,10,5,1
43021,0,30,2,11,1,0,9,1,0,1,3,0,2,2
43033,1,25,1,11,3,0,6,5,0,0,0,18,12,3
43035,1,23,38,9,3,0,8,2,0,3,0,9,9,5
43064,0,29,14,11,4,0,8,3,0,0,3,3,10,4
43078,0,25,3,11,3,0,9,3,0,2,1,2,6,3
43082,1,22,5,11,1,0,6,4,0,3,1,19,2,1
43083,0,21,51,11,5,0,6,3,0,1,0,11,12,1
43085,1,29,3,11,3,0,9,4,0,3,1,12,6,1
43088,1,22,24,11,3,0,6,4,0,2,3,10,6,5
43091,1,27,6,11,5,0,7,1,0,3,3,5,3,4
43102,1,33,33,11,4,0,5,3,0,2,0,7,8,1
43103,1,24,15,11,5,0,8,1,0,2,1,11,8,1
43105,1,31,24,11,2,0,9,3,0,3,0,7,6,1
43106,0,33,38,11,2,0,9,3,0,1,0,2,6,1
43109,1,19,25,11,2,0,9,5,0,2,1,11,12,2
43114,0,25,46,11,5,0,8,4,0,1,3,3,9,5
43120,1,31,8,11,5,0,7,4,0,0,3,1,12,5
43132,1,25,6,11,1,0,7,1,0,3,3,25,10,5
43136,1,21,44,11,3,0,7,1,0,0,3,1,10,1
43138,1,24,17,11,3,0,5,2,0,1,1,4,8,5
43143,1,20,39,11,3,0,9,1,0,3,1,11,2,5
43145,0,23,16,11,5,0,8,5,0,2,3,1,6,3
43147,1,32,44,11,3,0,8,3,0,0,3,20,10,5
43151,0,24,44,11,5,0,8,2,0,2,1,5,0,4
43155,0,22,33,11,3,0,8,2,0,0,1,14,10,4
43158,0,31,21,11,3,0,6,3,0,0,1,12,5,4
43165,1,25,33,11,4,0,9,5,0,1,3,2,4,2
43184,0,22,11,11,4,0,5,5,0,2,3,0,1,3
43191,0,33,6,11,3,0,6,1,0,1,3,8,8,4
43196,0,19,33,11,5,0,9,5,0,2,1,11,6,3
43197,1,22,5,11,3,0,8,5,0,1,1,6,2,1
43203,0,27,44,11,5,0,7,2,0,0,3,2,11,4
43209,0,25,14,11,4,0,7,2,0,2,3,8,5,5
43215,1,24,14,11,2,0,9,1,0,0,3,0,8,5
43216,1,33,50,11,1,0,7,5,0,3,3,2,6,2
43228,1,27,45,11,4,0,5,1,0,0,0,12,4,5
43231,1,33,2,11,2,0,8,4,0,2,3,2,9,2
43235,1,33,32,11,1,0,7,3,0,0,0,22,7,2
43238,1,25,8,11,1,0,9,3,0,1,1,27,0,3
43248,0,23,21,11,3,0,9,1,0,0,3,18,8,4
43250,0,18,25,11,2,0,5,5,0,3,1,11,3,3
43254,1,29,24,11,2,0,5,3,0,1,3,18,12,3
43258,1,32,1,11,2,0,9,4,0,1,1,25,8,4
43264,1,29,1,11,1,0,9,5,0,3,1,9,10,1
43268,0,26,24,11,2,0,9,5,0,2,1,1,11,2
43271,0,34,2,11,3,0,8,5,0,0,3,25,11,1
43272,1,19,51,11,1,0,6,5,0,1,0,11,2,4
43282,1,27,16,11,5,0,8,2,0,2,1,9,10,2
43283,1,24,8,11,5,0,6,1,0,0,0,9,1,1
43289,0,32,6,11,5,0,5,1,0,1,1,14,6,4
43292,0,27,38,11,4,0,7,2,0,3,3,19,11,2
43302,0,29,48,11,4,0,8,1,0,1,0,9,12,5
43305,1,33,46,11,3,0,6,1,0,1,1,27,10,3
43309,1,32,39,11,3,0,6,2,0,2,3,4,10,4
43310,1,24,9,11,2,0,5,5,0,2,1,11,8,2
43319,1,20,2,11,3,0,8,3,0,2,0,11,1,4
43329,0,30,48,11,2,0,8,2,0,0,1,17,0,2
43338,0,20,49,11,1,0,8,4,0,2,1,11,11,2
43341,0,24,38,11,1,0,8,3,0,1,0,20,7,1
43342,0,33,46,11,3,0,9,4,0,1,0,25,4,1
43343,1,24,50,11,5,0,8,4,0,2,3,4,10,4
43350,1,18,15,11,4,0,9,5,0,1,0,11,1,4
43352,1,23,44,11,1,0,5,1,0,3,1,13,2,3
43359,1,33,21,11,5,0,6,3,0,3,1,4,1,5
43365,0,28,6,11,5,0,6,3,0,1,0,13,12,5
43368,0,27,25,11,4,0,9,3,0,0,3,10,7,4
43382,1,31,17,11,2,0,9,2,0,0,1,1,10,1
43387,0,20,14,11,2,0,9,4,0,3,1,11,11,1
43398,1,28,1,11,2,0,7,4,0,3,0,4,12,4
43400,1,21,37,11,1,0,8,3,0,1,1,17,9,2
43414,1,24,25,11,3,0,8,1,0,2,1,1,5,5
